(-1 ; -1),(-1 ; 1),(1 ; -1),(1 ; 1),"(-1,41 ; 0)","(1,41 ; 0)","(0 ; -1,41)","(0 ; 1,41)",(0 ; 0),(0 ; 0),(0 ; 0)
"0,04233333333","0,026","0,02533333333","0,06266666667","0,016","0,09466666667","0,04533333333","0,06066666667","0,044","0,04433333333","0,04433333333"
"0,061","0,02433333333","0,07633333333","0,2023333333","0,01533333333","0,2566666667","0,07566666667","0,1383333333","0,01933333333","0,02","0,01966666667"
"0,033","0,02033333333","0,08466666667","0,07433333333","0,007666666667","0,1976666667","0,062","0,06933333333","0,03533333333","0,03533333333","0,035"
"0,039","0,03566666667","0,071","0,09066666667","0,025","0,085","0,05833333333","0,06266666667","0,01766666667","0,01766666667","0,01733333333"
"0,05266666667","0,01733333333","0,103","0,1883333333","0,014","0,1523333333","0,04","0,06166666667","0,025","0,02533333333","0,02533333333"
"0,04033333333","0,02266666667","0,094","0,1083333333","0,01533333333","0,105","0,064","0,05","0,04533333333","0,045","0,045"
"0,01766666667","0,02566666667","0,079","0,093","0,02633333333","0,06166666667","0,03766666667","0,1043333333","0,04833333333","0,04966666667","0,049"
"0,01766666667","0,02533333333","0,104","0,1183333333","0,01166666667","0,1056666667","0,04066666667","0,08333333333","0,05","0,04966666667","0,049"
"0,04766666667","0,027","0,1083333333","0,09433333333","0,03266666667","0,123","0,1096666667","0,09466666667","0,03866666667","0,04","0,03866666667"
