(-1 ; -1),(-1 ; 1),(1 ; -1),(1 ; 1),"(-1,41 ; 0)","(1,41 ; 0)","(0 ; -1,41)","(0 ; 1,41)",(0 ; 0),(0 ; 0),(0 ; 0)
"0,04055555556","0,04496296296","0,1372592593","0,08674074074","0,03455555556","0,1745185185","0,07896296296","0,1356666667","0,08281481481","0,083","0,08344444444"
